data_zone,intermediate_zone,council_area,total_population,working_age_population,income_dep_pct,income_dep,employ_dep_pct,employ_dep,cif,alcohol,drug,smr,depress_pct,lbwt_pct,emerg,attendance_pct,attainment_score,no_qual_ratio_std,not_participating_pct,university_pct,petrol_ave_drive_mins,gp_ave_drive_mins,drive_post,prim_sch_ave_drive_mins,drive_retail,sec_sch_ave_drive_mins,gp_ave_pub_trans_mins,pt_post,shopping_ave_pub_trans_mins,bband_pct,crime_count,crime_pct,overcrowd,nocentralheat,overcrowded_pct,nocentralheat_pct
S01006577,West End South,Aberdeen City,814,608,0.02,20,0.03,17,35,58.31978459,13.15120768,59.77221193,11.5976331,2.5641026,76.97263149,NA,5.8,16.18620877,0,18.3908,4.159668401,1.691677503,2.89573472,2.016946903,2.426527958,2.150970588,5.756261378,7.514626138,6.438263979,0,12.151841643698322,14928.552387835776,101,24,13.1339402,3.1209363
S01006578,West End South,Aberdeen City,1105,950,0.05,51,0.04,40,50,150.4745599,105.3187943,76.81144903,11.4666667,0,76.34043675,81.481,6,50.87312419,2.3255814,6.3694,5.191097172,2.077748631,2.576507755,1.632067308,1.987821624,2.887546296,6.626943431,6.746822536,5.062176095,0,21.265722876472065,19244.998078255263,220,49,21.3178295,4.748062
S01006579,West End South,Aberdeen City,1048,922,0.03,33,0.03,29,30,79.54887824,32.46946842,84.02913701,7.9961464,2.3255814,58.56779275,NA,6.6,29.1118984,4.3478261,4.7619,4.846903527,2.347964212,2.241903527,2.249047619,1.70717583,3.192808219,6.384740664,5.654372407,4.03033195,0,19.240415935855676,18359.175511312667,171,33,17.7385892,3.4232365000000002
S01006580,West End South,Aberdeen City,724,585,0.04,28,0.03,20,35,93.65275854,0,82.66170567,9.851552,2.7027026999999997,87.16584859,85.263,6.5555555556,28.20760884,2.1276596,28.571400000000004,4.900690377,1.402894003,2.961460948,2.003543689,1.588870293,2.277743056,5.712217573,7.629494421,4.823092748,0.4166667,12.151841643698322,16784.311662566746,107,35,15.0280899,4.9157303
S01006581,West End South,Aberdeen City,949,648,0.01,7,0.02,10,25,37.02888344,14.97253558,47.74432738,9.3096234,0,61.27658945,91.411,6.5357142857,16.07744071,0,21.014499999999998,3.772446569,1.784350394,2.595717098,2.66733871,3.933787964,3.032241379,6.772083802,7.970677728,9.85943757,0.2375297,4.050613881232774,4268.297029750025,24,15,2.6996625,1.6872891
S01006582,City Centre West,Aberdeen City,820,705,0.04,35,0.04,25,35,169.5562646,151.7429325,59.36509929,9.0024331,2.1739129999999998,72.50616776,NA,NA,53.08767221,23.809523799999997,3.7037,4.058831803,2.705720436,1.522221584,2.442611111,2.453642365,3.788653846,4.922950631,4.356354765,5.380091848,53.5008977,307.8466549736908,375422.7499679156,146,45,18.3186951,5.6461731
S01006583,City Centre West,Aberdeen City,695,616,0.05,33,0.03,16,25,50.54349477,27.11833024,186.1621015,7.977207999999999,3.5714286,58.98512011,72.222,4.6666666667,37.43393086,8.3333333,1.4493,4.207524579,2.529360955,1.696731039,2.222051282,1.500635534,3.892573529,6.077198034,4.911214888,4.026369382,7.967033,16.202455524931096,23312.88564738287,104,21,14.606741600000001,2.9494382
S01006584,City Centre West,Aberdeen City,612,534,0.02,13,0.03,15,25,56.02685175,0,54.29511799,10.147299499999999,10.526315799999999,74.25172843,NA,NA,39.64132967,5,3.8961,5.299271497,0.893797771,1.684796975,1.566639344,3.103164809,1.8088888890000001,2.814562102,5.10160828,7.116719745,0.5899705,14.17714858431471,23165.27546456652,130,27,20.7006369,4.2993631
S01006585,City Centre West,Aberdeen City,831,651,0.12,97,0.11,74,110,255.7728706,185.2407112,123.8064762,15.144230799999999,8.5106383,128.2127337,81.944,5.125,119.07868079999999,0,8.9655,5.206688679,1.431320755,1.328327044,1.530879121,3.018650943,2.086382979,4.672006289,4.416301887,6.315575472,4.3993232,83.03758456527187,99924.89117361237,186,46,23.3962264,5.7861635
S01006586,City Centre West,Aberdeen City,1049,854,0.08,85,0.05,46,90,84.41273103,103.1172018,122.1490081,14.135625600000001,0,85.32875963,75,5.8,85.26422856,0,1.7751,4.131236506,1.843447007,2.280772816,2.003642857,2.565370461,2.395689655,4.130257605,5.386243867,5.569087341,41.1338963,373.6691305437234,356214.6144363426,250,76,24.5821042,7.4729597
S01006587,City Centre East,Aberdeen City,571,500,0.14,81,0.13,66,110,366.2195194,86.04104282,222.501461,15.540540499999999,4,138.755537,NA,NA,81.15145249,6.6666666999999995,4.0462,3.247935993,2.157782931,3.21945269,2.54,3.126818182,4.335,6.527745826,6.699981447,6.170816327,30.2371542,201.5180405913305,352921.26198131434,140,55,26.1682243,10.280373800000001
S01006588,City Centre East,Aberdeen City,626,571,0.06,38,0.06,32,65,132.444338,44.74201867,24.94293377,8.424337,13.3333333,76.30027751,64.103,NA,45.65674231,0,2.3077,3.557018739,2.489987223,1.575787905,3.243172043,1.303074957,3.208636364,5.286835605,3.32451448,2.670425894,11.662531,272.40378351290406,435149.8139183771,203,53,34.6416382,9.0443686
S01006589,City Centre East,Aberdeen City,680,572,0.09,58,0.07,37,50,69.41540614,13.54133514,96.62914569,9.8176718,2.5,83.6722012,NA,NA,90.52321535,6.25,2.008,2.769101906,2.416044721,1.56880132,1.741445783,2.651818182,4.6775,7.744343842,4.173870968,7.7783761,2.8248588000000003,96.20207967927838,141473.6465871741,186,43,27.2727273,6.3049853
S01006590,City Centre East,Aberdeen City,801,718,0.08,61,0.07,48,75,218.712419,236.2997135,66.08869841,12.5316456,0,89.58364433,63.636,4.4,54.80866183999999,30.4347826,3.0075000000000003,3.250042796,2.11996077,2.228388017,2.092105263,2.639154779,3.983023256,5.190902282,5.251305278,4.932631954,21.4854111,56.70859433725884,70797.24636361901,171,46,27.014218,7.2669826
S01006591,Ferryhill North,Aberdeen City,744,622,0.06,45,0.06,34,55,244.8496618,175.221342,111.2391528,12.4475525,0,93.32258748,82.759,5.5,46.74000605,12.5,6.25,2.513710884,1.543928571,2.818748299,1.336513158,3.060714286,4.673518519,6.007142857,7.730435374,7.067132653,0,22.278376346780256,29944.054229543355,181,7,25.6737589,0.9929077999999999
S01006592,Ferryhill North,Aberdeen City,742,649,0.01,10,0.01,10,15,42.12652489,11.52763691,67.99872558,6.9306931,0,54.51775235,NA,NA,19.66904982,0,10.7143,1.54225,2.419408088,2.802849265,2.281415094,3.0474375,6.003666667,10.25758088,10.73383456,10.10245588,0,10.126534703081935,13647.620893641422,63,23,9.264705900000001,3.3823529
S01006593,Ferryhill North,Aberdeen City,837,694,0.03,24,0.02,15,25,23.54686353,0,37.629895,7.3349633,2.7027026999999997,50.80730817,80.435,5.4285714286,25.70370237,0,12.9032,1.98851888,1.821080729,3.07827474,1.614367816,3.477027995,5.431442308,7.515677083,9.049798177,7.919817708,0,12.151841643698322,14518.32932341496,94,24,12.668463599999999,3.2345013
S01006594,Ferryhill North,Aberdeen City,534,369,0.03,17,0.03,13,35,80.66415242,0,80.24753897,10.9869646,4.7619048,50.51448497,NA,NA,44.66109806,0,11.7647,3.649475881,1.226317254,1.098000928,2.837946429,3.473520408,4.9225,4.967750464,3.746178108,5.33135436,0.2857143,12.151841643698322,22756.257759734686,61,13,11.3172542,2.4118738
S01006595,Ferryhill North,Aberdeen City,956,808,0.04,38,0.03,28,45,79.74478134,40.36904289,107.8903283,12.7118644,8.5106383,63.79974561,NA,5.5555555556,41.45808206,3.8461538,5.7471000000000005,3.90757227,1.868171842,2.076913812,2.006946903,2.600390792,4.818584906,7.038851713,7.248811563,7.0575803,0,7.088574292157355,7414.826665436564,110,33,12.008733600000001,3.6026201
S01006596,Ferryhill North,Aberdeen City,784,568,0.02,13,0.02,10,30,72.70377708,0,92.18468743,10.741688,0,70.93923705,NA,NA,39.52868932,0,25,3.035558621,1.897882759,2.757968966,1.223189189,3.46932069,5.346428571,7.028627586,8.774324138,8.229337931,0,11.139188173390128,14208.148180344551,83,20,12.2418879,2.9498525
S01006597,Ferryhill North,Aberdeen City,530,467,0.07,37,0.07,35,60,82.91477024,15.79527567,122.0736111,12.6213592,6.896551700000001,108.6393384,NA,NA,40.12599254,18.5185185,9.5238,4.069274038,1.755375,1.693009615,2.425789474,2.258278846,4.291756757,5.353057692,3.956125,4.0384375,0,32.40491104986219,61141.34160351357,104,46,20.2729045,8.966861600000001
S01006598,Ferryhill South,Aberdeen City,1017,684,0.01,10,0.02,14,20,17.70479538,24.31157242,43.37309795,9.8425197,2.5641026,66.57624086,93.023,5.8235294118,22.30370539,1.7241379000000001,16.25,2.575833333,2.331052769,3.292591432,2.500317919,3.983382968,6.682086957,8.794425287,11.61689133,11.12417189,0,17.21510899523929,16927.344144778064,38,8,3.9707419,0.8359457000000001
S01006599,Ferryhill South,Aberdeen City,812,621,0.11,90,0.1,63,100,119.9180654,282.1365398,96.96822892,18.0825243,6.0606061,97.5530158,NA,4.5,82.34304224,5,2.5,2.237091078,3.369553903,1.366902107,3.091346154,2.793475836,6.792666667,9.236713135,3.768175341,6.47505886,28.063241100000003,26.328990228013033,32424.864812823933,108,20,13.4161491,2.4844720000000002
S01006600,Ferryhill South,Aberdeen City,1238,862,0.04,45,0.03,23,50,44.0247681,151.5378742,136.0219146,15.103338599999999,7.5,64.74546229,90.179,5.8,30.695701720000002,1.4705882,7.6923,2.597872727,2.007565909,1.096306818,2.979570707,3.154084091,5.973067485,8.330886364,4.139356818,7.0143,0,17.21510899523929,13905.580771598781,114,22,10.7750473,2.0793951
S01006601,Ferryhill South,Aberdeen City,1038,801,0.06,58,0.07,53,55,68.71557054,104.6995192,83.42188394,13.9691715,0,73.83586744,85.246,5.1904761905,39.86634934,1.6666667,7.236800000000001,3.214518463,1.289745509,1.127637226,2.775185874,3.714820359,5.533390805,6.218922156,4.450783433,7.085823353,0,17.21510899523929,16584.883425086024,137,22,13.6726547,2.1956088
S01006602,Ferryhill South,Aberdeen City,896,572,0.04,33,0.02,12,30,73.07423409,58.10214466,90.48217275,12.3024831,2.0833333,54.93581366,84.545,6.4,16.83478161,1.4925373,26.984099999999998,3.085776451,1.298771331,2.434146758,2.306644444,3.923148464,6.060969388,5.447189989,8.509254835,8.704644482,0,NA,NA,25,3,2.9377203,0.3525264
S01006603,"Kincorth, Leggart and Nigg North",Aberdeen City,803,502,0.16,126,0.17,85,140,133.6962058,107.5662086,151.8633602,23.9182692,2.5,130.6316843,71.856,5.1666666667,141.9124416,8,1.8868,1.920229682,3.341160188,1.835503534,3.067515152,4.148733804,7.205456432,9.81369258,3.848639576,16.06598645,2.184466,38.48083187171135,47921.33483401164,117,8,14.268292699999998,0.9756098
S01006604,"Kincorth, Leggart and Nigg North",Aberdeen City,653,430,0.12,78,0.08,36,90,140.326794,23.16986741,134.6789978,20.9408194,3.3333333,119.305171,78.814,5,104.3156995,7.8947368000000004,11.8812,2.762374631,2.052422566,2.066161504,2.362244898,4.046500737,6.844865772,6.874369469,5.284889381,14.07227876,1.6447368,11.139188173390128,17058.481123108926,86,9,12.7407407,1.3333332999999998
S01006605,"Kincorth, Leggart and Nigg North",Aberdeen City,781,480,0.19,149,0.12,57,125,425.3621291,123.0211641,134.62315,23.7804878,4.2553192,135.9461827,72.832,4.875,129.3841885,4.2857143,3.125,2.881296758,1.264650873,1.29394015,2.187826603,4.385589152,6.712259414,4.801870324,4.233721945,13.44102244,0,34.43021799047858,44084.78615938359,113,9,14.089775600000001,1.1221945
S01006606,"Kincorth, Leggart and Nigg North",Aberdeen City,794,480,0.07,52,0.07,35,85,78.18749341,18.54558398,100.9895412,17.7997528,3.2258065,102.4149891,81.982,5.7777777778,90.41884423,1.6393443,6.0606,2.869696149,2.542397714,2.542722623,2.899923077,3.66673586,6.769571429,8.542635379,8.835294826,11.72701264,0,14.17714858431471,17855.350861857318,77,7,9.4132029,0.8557456999999999
S01006607,"Kincorth, Leggart and Nigg North",Aberdeen City,919,616,0.1,96,0.09,54,85,97.39172233,164.5492695,64.14962501,17.2228202,2.0833333,106.72455,78.744,5.1333333333,125.91802670000001,5.8823529,1.6806999999999999,3.28626606,1.358230728,1.556252677,2.122839806,4.203054069,5.484870968,4.899170236,4.993897216,13.21594486,0,13.164495114006517,14324.80425898424,156,3,16.738197399999997,0.3218884
S01006608,"Kincorth, Leggart and Nigg South",Aberdeen City,1653,1118,0.03,53,0.02,26,35,38.43826039,0,62.49072772,14.1076116,2.7777778,77.71018921,87.075,5.8064516129,65.68652064,1.7857143,12.6582,3.029750683,4.114224727,3.973773907,4.476624685,5.491922814,5.187286996,13.88489071,13.79221995,17.61547814,20.4494382,30.379604109245804,18378.465885811132,51,2,6.9672130999999995,0.27322399999999997
S01006609,"Kincorth, Leggart and Nigg South",Aberdeen City,1054,684,0.11,113,0.07,51,85,127.6745577,84.64603797,100.6039127,19.0968956,7.1428571,105.3902161,75.893,4.3333333333,114.98482759999999,5.405405399999999,6.428599999999999,2.938800564,1.776883819,1.88394873,2.561569038,4.656509878,5.22212766,5.268951082,4.907587018,12.97783161,0,31.392257579554,29783.92559729981,157,0,14.7695202,0
S01006610,"Kincorth, Leggart and Nigg South",Aberdeen City,431,287,0.12,52,0.14,39,95,206.8318134,67.0441805,84.54108768,27.0833333,0,143.2529291,71.698,5.2,106.8735338,0,4.2553,2.558546771,1.489159243,1.577962138,2.364040404,4.471648107,6.435320513,5.469287305,5.002422049,14.29844655,0,6.075920821849161,14097.26408781708,64,4,14.253897600000002,0.8908686000000001
S01006611,"Kincorth, Leggart and Nigg South",Aberdeen City,906,609,0.12,106,0.1,61,110,137.0747343,134.1279654,98.82245994,21.8985976,4.0816327,114.6964491,85.128,5.1875,129.7831308,0,8.0357,2.04062296,2.186452666,1.558239935,2.599254032,3.905095212,7.204016393,8.527157236,4.531368335,16.42679815,0,25.31633675770484,27942.976553758097,138,7,15.016322100000002,0.7616975
S01006612,"Kincorth, Leggart and Nigg South",Aberdeen City,858,589,0.06,49,0.06,34,75,70.10920791,15.80558525,59.74628949,18.5798817,0,96.16750123,86.567,5.2857142857,90.5837346,2.4096386,7.0707,1.246829268,3.201231127,1.789991289,3.52604,4.09970964,6.608878924,10.86614692,4.872444832,15.96800523,10.2631579,20.25306940616387,23604.97599785999,64,10,7.4332172000000005,1.1614402
S01006613,Cove South,Aberdeen City,591,425,0.01,8,0.02,8,35,12.01620857,0,69.89690106,12.81198,0,49.07058539,91,6,46.10817809,1.6129032,12.222199999999999,3.546793301,2.833680556,2.787606209,1.903928571,6.182802288,4.66640625,6.468022876,10.07669935,15.50071078,0,10.126534703081935,17134.576485756235,33,5,5.3921569,0.8169934999999999
S01006614,Cove South,Aberdeen City,669,476,0.03,20,0.03,13,40,73.48944702,36.48720163,26.93377158,12.2511486,0,65.22024953,92.04,5.724137931,48.06520903,1.7543860000000002,5.309699999999999,3.825553097,2.125147493,1.946471239,2.643628571,6.444085546,5.305775194,6.288366519,7.433053097,15.67466814,0,3.0379604109245806,4541.046952054679,15,10,2.2123894,1.4749263000000001
S01006615,Cove South,Aberdeen City,838,586,0.04,30,0.02,13,30,24.34067996,0,48.89075212,9.5011877,0,46.38452467,91.12,5.8965517241,35.96602737,0,13.5135,3.850725503,3.341184045,3.29406093,2.961734317,6.586843593,5.514295302,9.142330402,9.738523869,17.18682789,0,5.063267351540968,6042.085145036954,20,0,2.5125628,0
S01006616,Cove South,Aberdeen City,747,597,0.02,16,0.03,18,35,103.4712222,16.11026639,114.3019999,15.3324288,5.7142857,92.6290812,88.034,5.6,54.87266268,1.1904762,11.236,3.434254442,1.734070431,1.813937183,2.71412,6.05313769,4.883615385,5.056167513,7.067639594,14.74009518,0.2967359,4.050613881232774,5422.508542480287,43,15,5.4568528,1.9035533
S01006617,Cove South,Aberdeen City,635,415,0.03,18,0.05,19,70,36.7087011,24.30000538,87.72537301,16.4319249,0,69.95248444,90,5.2666666667,73.89338981,2.9850746,4.6154,3.499045521,2.417584435,1.055980176,2.558415842,6.1170558,5.01047619,7.174977974,3.646013216,14.49848752,0,12.151841643698322,19136.758494013106,36,18,5.2863436,2.6431718
S01006618,Cove South,Aberdeen City,474,324,0.02,9,0.01,5,40,64.6770593,67.08445903,86.71864995,18.6192469,10,61.13795255,NA,5.2857142857,57.222567700000006,7.1428571,15.7895,3.205048638,1.524790856,2.340452335,2.709148936,5.825646887,4.373378378,3.929309339,9.674182879,14.20847276,0,NA,NA,25,6,4.8638132,1.1673152
S01006619,Cove North,Aberdeen City,869,586,0.03,24,0.04,24,55,39.99061907,15.71073088,127.9276926,16.4599775,6.8181818000000005,82.65495486,89.286,5.36,90.16803403,1.1494252999999999,7.4074,3.333050511,2.679287741,2.049886493,2.804433498,5.951634506,4.779666667,7.343785471,7.297729852,14.7850681,31.084337299999998,7.088574292157355,8157.16259166554,45,23,5.107832,2.6106697000000003
S01006620,Cove North,Aberdeen City,786,515,0.05,40,0.04,22,75,26.04678233,0,85.71298813,16.9426752,5.405405399999999,93.82711249,87.591,5.3571428571,87.347685190000007,4.5454545,3.0769,2.293004127,1.843567217,2.403260613,2.192052239,4.911948703,3.845058824,4.497010613,8.06104658,11.69452241,15.555555600000002,10.126534703081935,12883.631937763277,63,16,7.4292453,1.8867925
S01006621,Cove North,Aberdeen City,504,322,0.03,16,0.05,15,50,85.47885191,0,128.8930209,18.003913899999997,3.5714286,111.3476048,86.458,5.6428571429,79.34835543,5.660377400000001,4.7619,1.485855769,1.629057692,2.923052885,2.747421053,4.10375,3.02204918,5.892173077,8.132865385,10.79457692,4.878048799999999,NA,NA,32,16,6.1538462,3.0769231
S01006622,Cove North,Aberdeen City,663,529,0.04,26,0.04,20,45,42.08607927,35.52117929,34.9991025,15.156017799999999,7.692307700000001,83.94365821,NA,5.4117647059,57.70504893999999,1.369863,9.5745,2.045620329,1.22348281,3.014379671,2.39609375,4.664809417,3.487883436,6.364323617,10.95946562,13.23064275,0,3.0379604109245806,4582.142399584586,57,23,8.5201794,3.4379671
S01006623,Cove North,Aberdeen City,719,483,0.09,63,0.11,54,90,118.3493291,35.88266217,178.4454093,27.2229822,12.903225800000001,111.7773638,71.963,5.4444444444,109.3753763,3.8461538,4.6296,2.761562092,2.993823529,2.430232026,3.479675926,3.222303922,4.841122449,9.804656863,7.423526144,10.93640196,16.7177914,117.46780255575045,163376.6377687767,82,24,11.631205699999999,3.4042553000000004
S01006624,Torry West,Aberdeen City,771,611,0.11,87,0.12,72,90,212.0982835,288.6315899,97.00920467,15.5029586,7.5,117.2081475,63.88900000000001,5.2222222222,139.1807019,12.5,1.0753000000000001,1.535696038,1.522640772,1.272651199,1.965898437,1.58061001,6.775,5.424747132,4.742020334,5.158305527,0,32.40491104986219,42029.716017979496,235,70,29.1563275,8.684863499999999
S01006625,Torry West,Aberdeen City,621,441,0.11,71,0.09,37,90,70.95881518,63.70780403,97.70102724,17.073170700000002,0,108.944262,74.194,5.4,105.3645057,0,8.5366,2.364301766,1.290943018,1.602941413,1.828814815,1.670597913,6.928857143,4.039727127,5.43535313,5.716500803,0,41.518792282635935,66857.95858717541,103,3,16.5329053,0.48154089999999994
S01006626,Torry West,Aberdeen City,683,477,0.18,121,0.16,76,115,267.6731512,243.3359203,170.5029433,21.732746,12.5,162.6576796,71.533,4.6315789474,152.4630477,5.2631578999999995,4.8193,2.837778552,1.3166539,1.949923398,2.155704225,2.014011142,7.276038961,4.080682451,6.263763928,6.716671309,0,54.68328739664245,80063.37832597723,165,10,22.9805014,1.3927577
S01006627,Torry West,Aberdeen City,818,681,0.16,128,0.14,96,130,194.179351,348.9659315,190.2077072,15.7239819,15,115.8588782,54.737,4,106.9417846,20.3125,2.6315999999999997,2.679103609,2.162773574,1.114036671,2.367809524,1.209295693,7.016293103,7.834071595,3.584953434,3.979039581,0.9803921999999999,31.392257579554,38376.84300678973,320,40,37.9596679,4.7449585
S01006628,Torry West,Aberdeen City,1055,866,0.12,131,0.12,102,85,172.9062004,176.3508082,181.1098702,12.355555599999999,1.6949153000000001,114.9148018,70.079,5.6666666667,116.9514765,16.6666667,2.7523,1.735198268,1.993372835,0.840822698,2.185335821,0.90715588,6.748464912,5.790385141,2.396312671,2.577509116,0.245098,89.11350538712102,84467.7776181242,412,110,37.5569736,10.0273473
